municipality_code,municipality_name,variable_code,variable_name,period,value_raw,source,value
1100015,Alta Floresta D'Oeste - RO,9324,População residente estimada,2024,22853,population_estimate,22853.0
1100023,Ariquemes - RO,9324,População residente estimada,2024,108573,population_estimate,108573.0
1100031,Cabixi - RO,9324,População residente estimada,2024,5690,population_estimate,5690.0
1100049,Cacoal - RO,9324,População residente estimada,2024,97637,population_estimate,97637.0
1100056,Cerejeiras - RO,9324,População residente estimada,2024,16975,population_estimate,16975.0
1100064,Colorado do Oeste - RO,9324,População residente estimada,2024,16588,population_estimate,16588.0
1100072,Corumbiara - RO,9324,População residente estimada,2024,8001,population_estimate,8001.0
1100080,Costa Marques - RO,9324,População residente estimada,2024,13522,population_estimate,13522.0
1100098,Espigão D'Oeste - RO,9324,População residente estimada,2024,32717,population_estimate,32717.0
1100106,Guajará-Mirim - RO,9324,População residente estimada,2024,43553,population_estimate,43553.0
1100114,Jaru - RO,9324,População residente estimada,2024,55583,population_estimate,55583.0
1100122,Ji-Paraná - RO,9324,População residente estimada,2024,139359,population_estimate,139359.0
1100130,Machadinho D'Oeste - RO,9324,População residente estimada,2024,34063,population_estimate,34063.0
1100148,Nova Brasilândia D'Oeste - RO,9324,População residente estimada,2024,16504,population_estimate,16504.0
1100155,Ouro Preto do Oeste - RO,9324,População residente estimada,2024,38681,population_estimate,38681.0
1100189,Pimenta Bueno - RO,9324,População residente estimada,2024,39053,population_estimate,39053.0
1100205,Porto Velho - RO,9324,População residente estimada,2024,514873,population_estimate,514873.0
1100254,Presidente Médici - RO,9324,População residente estimada,2024,20518,population_estimate,20518.0
1100262,Rio Crespo - RO,9324,População residente estimada,2024,3753,population_estimate,3753.0
1100288,Rolim de Moura - RO,9324,População residente estimada,2024,62559,population_estimate,62559.0
1100296,Santa Luzia D'Oeste - RO,9324,População residente estimada,2024,7877,population_estimate,7877.0
1100304,Vilhena - RO,9324,População residente estimada,2024,108528,population_estimate,108528.0
1100320,São Miguel do Guaporé - RO,9324,População residente estimada,2024,22267,population_estimate,22267.0
1100338,Nova Mamoré - RO,9324,População residente estimada,2024,28496,population_estimate,28496.0
1100346,Alvorada D'Oeste - RO,9324,População residente estimada,2024,13837,population_estimate,13837.0
1100379,Alto Alegre dos Parecis - RO,9324,População residente estimada,2024,12263,population_estimate,12263.0
1100403,Alto Paraíso - RO,9324,População residente estimada,2024,17463,population_estimate,17463.0
1100452,Buritis - RO,9324,População residente estimada,2024,30729,population_estimate,30729.0
1100502,Novo Horizonte do Oeste - RO,9324,População residente estimada,2024,8056,population_estimate,8056.0
1100601,Cacaulândia - RO,9324,População residente estimada,2024,4345,population_estimate,4345.0
1100700,Campo Novo de Rondônia - RO,9324,População residente estimada,2024,9225,population_estimate,9225.0
1100809,Candeias do Jamari - RO,9324,População residente estimada,2024,24163,population_estimate,24163.0
1100908,Castanheiras - RO,9324,População residente estimada,2024,3456,population_estimate,3456.0
1100924,Chupinguaia - RO,9324,População residente estimada,2024,10129,population_estimate,10129.0
1100940,Cujubim - RO,9324,População residente estimada,2024,15883,population_estimate,15883.0
1101005,Governador Jorge Teixeira - RO,9324,População residente estimada,2024,8420,population_estimate,8420.0
1101104,Itapuã do Oeste - RO,9324,População residente estimada,2024,9209,population_estimate,9209.0
1101203,Ministro Andreazza - RO,9324,População residente estimada,2024,6657,population_estimate,6657.0
1101302,Mirante da Serra - RO,9324,População residente estimada,2024,9740,population_estimate,9740.0
1101401,Monte Negro - RO,9324,População residente estimada,2024,12241,population_estimate,12241.0
1101435,Nova União - RO,9324,População residente estimada,2024,6577,population_estimate,6577.0
1101450,Parecis - RO,9324,População residente estimada,2024,4390,population_estimate,4390.0
1101468,Pimenteiras do Oeste - RO,9324,População residente estimada,2024,2311,population_estimate,2311.0
1101476,Primavera de Rondônia - RO,9324,População residente estimada,2024,3279,population_estimate,3279.0
1101484,São Felipe D'Oeste - RO,9324,População residente estimada,2024,5605,population_estimate,5605.0
1101492,São Francisco do Guaporé - RO,9324,População residente estimada,2024,17511,population_estimate,17511.0
1101500,Seringueiras - RO,9324,População residente estimada,2024,12954,population_estimate,12954.0
1101559,Teixeirópolis - RO,9324,População residente estimada,2024,4536,population_estimate,4536.0
1101609,Theobroma - RO,9324,População residente estimada,2024,8540,population_estimate,8540.0
1101708,Urupá - RO,9324,População residente estimada,2024,11377,population_estimate,11377.0
1101757,Vale do Anari - RO,9324,População residente estimada,2024,8265,population_estimate,8265.0
1101807,Vale do Paraíso - RO,9324,População residente estimada,2024,6843,population_estimate,6843.0
1200013,Acrelândia - AC,9324,População residente estimada,2024,14657,population_estimate,14657.0
1200054,Assis Brasil - AC,9324,População residente estimada,2024,8573,population_estimate,8573.0
1200104,Brasiléia - AC,9324,População residente estimada,2024,27841,population_estimate,27841.0
1200138,Bujari - AC,9324,População residente estimada,2024,13766,population_estimate,13766.0
1200179,Capixaba - AC,9324,População residente estimada,2024,10922,population_estimate,10922.0
1200203,Cruzeiro do Sul - AC,9324,População residente estimada,2024,98382,population_estimate,98382.0
1200252,Epitaciolândia - AC,9324,População residente estimada,2024,19739,population_estimate,19739.0
1200302,Feijó - AC,9324,População residente estimada,2024,37644,population_estimate,37644.0
1200328,Jordão - AC,9324,População residente estimada,2024,9787,population_estimate,9787.0
1200336,Mâncio Lima - AC,9324,População residente estimada,2024,20329,population_estimate,20329.0
1200344,Manoel Urbano - AC,9324,População residente estimada,2024,12776,population_estimate,12776.0
1200351,Marechal Thaumaturgo - AC,9324,População residente estimada,2024,17951,population_estimate,17951.0
1200385,Plácido de Castro - AC,9324,População residente estimada,2024,17127,population_estimate,17127.0
1200393,Porto Walter - AC,9324,População residente estimada,2024,11275,population_estimate,11275.0
1200401,Rio Branco - AC,9324,População residente estimada,2024,387852,population_estimate,387852.0
1200427,Rodrigues Alves - AC,9324,População residente estimada,2024,15537,population_estimate,15537.0
1200435,Santa Rosa do Purus - AC,9324,População residente estimada,2024,7143,population_estimate,7143.0
1200450,Senador Guiomard - AC,9324,População residente estimada,2024,22352,population_estimate,22352.0
1200500,Sena Madureira - AC,9324,População residente estimada,2024,43916,population_estimate,43916.0
1200609,Tarauacá - AC,9324,População residente estimada,2024,46517,population_estimate,46517.0
1200708,Xapuri - AC,9324,População residente estimada,2024,19090,population_estimate,19090.0
1200807,Porto Acre - AC,9324,População residente estimada,2024,17455,population_estimate,17455.0
1300029,Alvarães - AM,9324,População residente estimada,2024,16670,population_estimate,16670.0
1300060,Amaturá - AM,9324,População residente estimada,2024,11411,population_estimate,11411.0
1300086,Anamã - AM,9324,População residente estimada,2024,10318,population_estimate,10318.0
1300102,Anori - AM,9324,População residente estimada,2024,17932,population_estimate,17932.0
1300144,Apuí - AM,9324,População residente estimada,2024,21735,population_estimate,21735.0
1300201,Atalaia do Norte - AM,9324,População residente estimada,2024,15892,population_estimate,15892.0
1300300,Autazes - AM,9324,População residente estimada,2024,45328,population_estimate,45328.0
1300409,Barcelos - AM,9324,População residente estimada,2024,18626,population_estimate,18626.0
1300508,Barreirinha - AM,9324,População residente estimada,2024,33436,population_estimate,33436.0
1300607,Benjamin Constant - AM,9324,População residente estimada,2024,40509,population_estimate,40509.0
1300631,Beruri - AM,9324,População residente estimada,2024,22136,population_estimate,22136.0
1300680,Boa Vista do Ramos - AM,9324,População residente estimada,2024,25769,population_estimate,25769.0
1300706,Boca do Acre - AM,9324,População residente estimada,2024,38246,population_estimate,38246.0
1300805,Borba - AM,9324,População residente estimada,2024,34879,population_estimate,34879.0
1300839,Caapiranga - AM,9324,População residente estimada,2024,14310,population_estimate,14310.0
1300904,Canutama - AM,9324,População residente estimada,2024,17885,population_estimate,17885.0
1301001,Carauari - AM,9324,População residente estimada,2024,30892,population_estimate,30892.0
1301100,Careiro - AM,9324,População residente estimada,2024,32442,population_estimate,32442.0
1301159,Careiro da Várzea - AM,9324,População residente estimada,2024,19809,population_estimate,19809.0
1301209,Coari - AM,9324,População residente estimada,2024,73820,population_estimate,73820.0
1301308,Codajás - AM,9324,População residente estimada,2024,24451,population_estimate,24451.0
1301407,Eirunepé - AM,9324,População residente estimada,2024,35534,population_estimate,35534.0
1301506,Envira - AM,9324,População residente estimada,2024,17920,population_estimate,17920.0
1301605,Fonte Boa - AM,9324,População residente estimada,2024,27875,population_estimate,27875.0
1301654,Guajará - AM,9324,População residente estimada,2024,14332,population_estimate,14332.0
1301704,Humaitá - AM,9324,População residente estimada,2024,62312,population_estimate,62312.0
1301803,Ipixuna - AM,9324,População residente estimada,2024,25458,population_estimate,25458.0
1301852,Iranduba - AM,9324,População residente estimada,2024,67114,population_estimate,67114.0
1301902,Itacoatiara - AM,9324,População residente estimada,2024,112520,population_estimate,112520.0
1301951,Itamarati - AM,9324,População residente estimada,2024,11730,population_estimate,11730.0
1302009,Itapiranga - AM,9324,População residente estimada,2024,10805,population_estimate,10805.0
1302108,Japurá - AM,9324,População residente estimada,2024,9397,population_estimate,9397.0
1302207,Juruá - AM,9324,População residente estimada,2024,11152,population_estimate,11152.0
1302306,Jutaí - AM,9324,População residente estimada,2024,27656,population_estimate,27656.0
1302405,Lábrea - AM,9324,População residente estimada,2024,48927,population_estimate,48927.0
1302504,Manacapuru - AM,9324,População residente estimada,2024,110691,population_estimate,110691.0
1302553,Manaquiri - AM,9324,População residente estimada,2024,17009,population_estimate,17009.0
1302603,Manaus - AM,9324,População residente estimada,2024,2279686,population_estimate,2279686.0
1302702,Manicoré - AM,9324,População residente estimada,2024,57758,population_estimate,57758.0
1302801,Maraã - AM,9324,População residente estimada,2024,15843,population_estimate,15843.0
1302900,Maués - AM,9324,População residente estimada,2024,65714,population_estimate,65714.0
1303007,Nhamundá - AM,9324,População residente estimada,2024,21106,population_estimate,21106.0
1303106,Nova Olinda do Norte - AM,9324,População residente estimada,2024,28267,population_estimate,28267.0
1303205,Novo Airão - AM,9324,População residente estimada,2024,16467,population_estimate,16467.0
1303304,Novo Aripuanã - AM,9324,População residente estimada,2024,24987,population_estimate,24987.0
1303403,Parintins - AM,9324,População residente estimada,2024,101956,population_estimate,101956.0
1303502,Pauini - AM,9324,População residente estimada,2024,20232,population_estimate,20232.0
1303536,Presidente Figueiredo - AM,9324,População residente estimada,2024,33004,population_estimate,33004.0
1303569,Rio Preto da Eva - AM,9324,População residente estimada,2024,25723,population_estimate,25723.0
1303601,Santa Isabel do Rio Negro - AM,9324,População residente estimada,2024,14176,population_estimate,14176.0
1303700,Santo Antônio do Içá - AM,9324,População residente estimada,2024,30448,population_estimate,30448.0
1303809,São Gabriel da Cachoeira - AM,9324,População residente estimada,2024,56406,population_estimate,56406.0
1303908,São Paulo de Olivença - AM,9324,População residente estimada,2024,35196,population_estimate,35196.0
1303957,São Sebastião do Uatumã - AM,9324,População residente estimada,2024,12247,population_estimate,12247.0
1304005,Silves - AM,9324,População residente estimada,2024,12404,population_estimate,12404.0
1304062,Tabatinga - AM,9324,População residente estimada,2024,72283,population_estimate,72283.0
1304104,Tapauá - AM,9324,População residente estimada,2024,20501,population_estimate,20501.0
1304203,Tefé - AM,9324,População residente estimada,2024,79278,population_estimate,79278.0
1304237,Tonantins - AM,9324,População residente estimada,2024,20224,population_estimate,20224.0
1304260,Uarini - AM,9324,População residente estimada,2024,15278,population_estimate,15278.0
1304302,Urucará - AM,9324,População residente estimada,2024,19505,population_estimate,19505.0
1304401,Urucurituba - AM,9324,População residente estimada,2024,25592,population_estimate,25592.0
1400027,Amajari - RR,9324,População residente estimada,2024,15583,population_estimate,15583.0
1400050,Alto Alegre - RR,9324,População residente estimada,2024,23049,population_estimate,23049.0
1400100,Boa Vista - RR,9324,População residente estimada,2024,470169,population_estimate,470169.0
1400159,Bonfim - RR,9324,População residente estimada,2024,15222,population_estimate,15222.0
1400175,Cantá - RR,9324,População residente estimada,2024,20552,population_estimate,20552.0
1400209,Caracaraí - RR,9324,População residente estimada,2024,22443,population_estimate,22443.0
1400233,Caroebe - RR,9324,População residente estimada,2024,11708,population_estimate,11708.0
1400282,Iracema - RR,9324,População residente estimada,2024,10778,population_estimate,10778.0
1400308,Mucajaí - RR,9324,População residente estimada,2024,19619,population_estimate,19619.0
1400407,Normandia - RR,9324,População residente estimada,2024,15744,population_estimate,15744.0
1400456,Pacaraima - RR,9324,População residente estimada,2024,22104,population_estimate,22104.0
1400472,Rorainópolis - RR,9324,População residente estimada,2024,36747,population_estimate,36747.0
1400506,São João da Baliza - RR,9324,População residente estimada,2024,9727,population_estimate,9727.0
1400605,São Luiz do Anauá - RR,9324,População residente estimada,2024,7777,population_estimate,7777.0
1400704,Uiramutã - RR,9324,População residente estimada,2024,15571,population_estimate,15571.0
1500107,Abaetetuba - PA,9324,População residente estimada,2024,170999,population_estimate,170999.0
1500131,Abel Figueiredo - PA,9324,População residente estimada,2024,6302,population_estimate,6302.0
1500206,Acará - PA,9324,População residente estimada,2024,62701,population_estimate,62701.0
1500305,Afuá - PA,9324,População residente estimada,2024,40246,population_estimate,40246.0
1500347,Água Azul do Norte - PA,9324,População residente estimada,2024,17960,population_estimate,17960.0
1500404,Alenquer - PA,9324,População residente estimada,2024,74836,population_estimate,74836.0
1500503,Almeirim - PA,9324,População residente estimada,2024,36334,population_estimate,36334.0
1500602,Altamira - PA,9324,População residente estimada,2024,136982,population_estimate,136982.0
1500701,Anajás - PA,9324,População residente estimada,2024,30003,population_estimate,30003.0
1500800,Ananindeua - PA,9324,População residente estimada,2024,507838,population_estimate,507838.0
1500859,Anapu - PA,9324,População residente estimada,2024,34947,population_estimate,34947.0
1500909,Augusto Corrêa - PA,9324,População residente estimada,2024,47596,population_estimate,47596.0
1500958,Aurora do Pará - PA,9324,População residente estimada,2024,24321,population_estimate,24321.0
1501006,Aveiro - PA,9324,População residente estimada,2024,19223,population_estimate,19223.0
1501105,Bagre - PA,9324,População residente estimada,2024,34633,population_estimate,34633.0
1501204,Baião - PA,9324,População residente estimada,2024,55949,population_estimate,55949.0
1501253,Bannach - PA,9324,População residente estimada,2024,4252,population_estimate,4252.0
1501303,Barcarena - PA,9324,População residente estimada,2024,137331,population_estimate,137331.0
1501402,Belém - PA,9324,População residente estimada,2024,1398531,population_estimate,1398531.0
1501451,Belterra - PA,9324,População residente estimada,2024,18954,population_estimate,18954.0
1501501,Benevides - PA,9324,População residente estimada,2024,68191,population_estimate,68191.0
1501576,Bom Jesus do Tocantins - PA,9324,População residente estimada,2024,18958,population_estimate,18958.0
1501600,Bonito - PA,9324,População residente estimada,2024,12998,population_estimate,12998.0
1501709,Bragança - PA,9324,População residente estimada,2024,131679,population_estimate,131679.0
1501725,Brasil Novo - PA,9324,População residente estimada,2024,26606,population_estimate,26606.0
1501758,Brejo Grande do Araguaia - PA,9324,População residente estimada,2024,6985,population_estimate,6985.0
1501782,Breu Branco - PA,9324,População residente estimada,2024,47351,population_estimate,47351.0
1501808,Breves - PA,9324,População residente estimada,2024,115051,population_estimate,115051.0
1501907,Bujaru - PA,9324,População residente estimada,2024,25112,population_estimate,25112.0
1501956,Cachoeira do Piriá - PA,9324,População residente estimada,2024,19578,population_estimate,19578.0
1502004,Cachoeira do Arari - PA,9324,População residente estimada,2024,25243,population_estimate,25243.0
1502103,Cametá - PA,9324,População residente estimada,2024,143837,population_estimate,143837.0
1502152,Canaã dos Carajás - PA,9324,População residente estimada,2024,86629,population_estimate,86629.0
1502202,Capanema - PA,9324,População residente estimada,2024,74808,population_estimate,74808.0
1502301,Capitão Poço - PA,9324,População residente estimada,2024,59960,population_estimate,59960.0
1502400,Castanhal - PA,9324,População residente estimada,2024,207603,population_estimate,207603.0
1502509,Chaves - PA,9324,População residente estimada,2024,21487,population_estimate,21487.0
1502608,Colares - PA,9324,População residente estimada,2024,13526,population_estimate,13526.0
1502707,Conceição do Araguaia - PA,9324,População residente estimada,2024,47099,population_estimate,47099.0
1502756,Concórdia do Pará - PA,9324,População residente estimada,2024,28287,population_estimate,28287.0
1502764,Cumaru do Norte - PA,9324,População residente estimada,2024,14937,population_estimate,14937.0
1502772,Curionópolis - PA,9324,População residente estimada,2024,20859,population_estimate,20859.0
1502806,Curralinho - PA,9324,População residente estimada,2024,36451,population_estimate,36451.0
1502855,Curuá - PA,9324,População residente estimada,2024,14834,population_estimate,14834.0
1502905,Curuçá - PA,9324,População residente estimada,2024,44413,population_estimate,44413.0
1502939,Dom Eliseu - PA,9324,População residente estimada,2024,62322,population_estimate,62322.0
1502954,Eldorado do Carajás - PA,9324,População residente estimada,2024,29425,population_estimate,29425.0
1503002,Faro - PA,9324,População residente estimada,2024,9125,population_estimate,9125.0
1503044,Floresta do Araguaia - PA,9324,População residente estimada,2024,18565,population_estimate,18565.0
1503077,Garrafão do Norte - PA,9324,População residente estimada,2024,25552,population_estimate,25552.0
1503093,Goianésia do Pará - PA,9324,População residente estimada,2024,27059,population_estimate,27059.0
1503101,Gurupá - PA,9324,População residente estimada,2024,33922,population_estimate,33922.0
1503200,Igarapé-Açu - PA,9324,População residente estimada,2024,37855,population_estimate,37855.0
1503309,Igarapé-Miri - PA,9324,População residente estimada,2024,68955,population_estimate,68955.0
1503408,Inhangapi - PA,9324,População residente estimada,2024,10754,population_estimate,10754.0
1503457,Ipixuna do Pará - PA,9324,População residente estimada,2024,30158,population_estimate,30158.0
1503507,Irituia - PA,9324,População residente estimada,2024,32698,population_estimate,32698.0
1503606,Itaituba - PA,9324,População residente estimada,2024,133684,population_estimate,133684.0
1503705,Itupiranga - PA,9324,População residente estimada,2024,52187,population_estimate,52187.0
1503754,Jacareacanga - PA,9324,População residente estimada,2024,26006,population_estimate,26006.0
1503804,Jacundá - PA,9324,População residente estimada,2024,38391,population_estimate,38391.0
1503903,Juruti - PA,9324,População residente estimada,2024,53952,population_estimate,53952.0
1504000,Limoeiro do Ajuru - PA,9324,População residente estimada,2024,31778,population_estimate,31778.0
1504059,Mãe do Rio - PA,9324,População residente estimada,2024,37048,population_estimate,37048.0
1504109,Magalhães Barata - PA,9324,População residente estimada,2024,8428,population_estimate,8428.0
1504208,Marabá - PA,9324,População residente estimada,2024,288513,population_estimate,288513.0
1504307,Maracanã - PA,9324,População residente estimada,2024,27207,population_estimate,27207.0
1504406,Marapanim - PA,9324,População residente estimada,2024,28105,population_estimate,28105.0
1504422,Marituba - PA,9324,População residente estimada,2024,118998,population_estimate,118998.0
1504455,Medicilândia - PA,9324,População residente estimada,2024,28633,population_estimate,28633.0
1504505,Melgaço - PA,9324,População residente estimada,2024,29846,population_estimate,29846.0
1504604,Mocajuba - PA,9324,População residente estimada,2024,28821,population_estimate,28821.0
1504703,Moju - PA,9324,População residente estimada,2024,90795,population_estimate,90795.0
1504752,Mojuí dos Campos - PA,9324,População residente estimada,2024,25312,population_estimate,25312.0
1504802,Monte Alegre - PA,9324,População residente estimada,2024,63641,population_estimate,63641.0
1504901,Muaná - PA,9324,População residente estimada,2024,48955,population_estimate,48955.0
1504950,Nova Esperança do Piriá - PA,9324,População residente estimada,2024,21259,population_estimate,21259.0
1504976,Nova Ipixuna - PA,9324,População residente estimada,2024,14417,population_estimate,14417.0
1505007,Nova Timboteua - PA,9324,População residente estimada,2024,13204,population_estimate,13204.0
1505031,Novo Progresso - PA,9324,População residente estimada,2024,36518,population_estimate,36518.0
1505064,Novo Repartimento - PA,9324,População residente estimada,2024,63754,population_estimate,63754.0
1505106,Óbidos - PA,9324,População residente estimada,2024,55271,population_estimate,55271.0
1505205,Oeiras do Pará - PA,9324,População residente estimada,2024,36377,population_estimate,36377.0
1505304,Oriximiná - PA,9324,População residente estimada,2024,72460,population_estimate,72460.0
1505403,Ourém - PA,9324,População residente estimada,2024,18675,population_estimate,18675.0
1505437,Ourilândia do Norte - PA,9324,População residente estimada,2024,34905,population_estimate,34905.0
1505486,Pacajá - PA,9324,População residente estimada,2024,43594,population_estimate,43594.0
1505494,Palestina do Pará - PA,9324,População residente estimada,2024,7086,population_estimate,7086.0
1505502,Paragominas - PA,9324,População residente estimada,2024,112843,population_estimate,112843.0
1505536,Parauapebas - PA,9324,População residente estimada,2024,298854,population_estimate,298854.0
1505551,Pau D'Arco - PA,9324,População residente estimada,2024,7296,population_estimate,7296.0
1505601,Peixe-Boi - PA,9324,População residente estimada,2024,8651,population_estimate,8651.0
1505635,Piçarra - PA,9324,População residente estimada,2024,13341,population_estimate,13341.0
1505650,Placas - PA,9324,População residente estimada,2024,18772,population_estimate,18772.0
1505700,Ponta de Pedras - PA,9324,População residente estimada,2024,25767,population_estimate,25767.0
1505809,Portel - PA,9324,População residente estimada,2024,66898,population_estimate,66898.0
1505908,Porto de Moz - PA,9324,População residente estimada,2024,43673,population_estimate,43673.0
1506005,Prainha - PA,9324,População residente estimada,2024,38318,population_estimate,38318.0
1506104,Primavera - PA,9324,População residente estimada,2024,11332,population_estimate,11332.0
1506112,Quatipuru - PA,9324,População residente estimada,2024,11870,population_estimate,11870.0
1506138,Redenção - PA,9324,População residente estimada,2024,91947,population_estimate,91947.0
1506161,Rio Maria - PA,9324,População residente estimada,2024,19129,population_estimate,19129.0
1506187,Rondon do Pará - PA,9324,População residente estimada,2024,56593,population_estimate,56593.0
1506195,Rurópolis - PA,9324,População residente estimada,2024,37360,population_estimate,37360.0
1506203,Salinópolis - PA,9324,População residente estimada,2024,48168,population_estimate,48168.0
1506302,Salvaterra - PA,9324,População residente estimada,2024,25441,population_estimate,25441.0
1506351,Santa Bárbara do Pará - PA,9324,População residente estimada,2024,22288,population_estimate,22288.0
1506401,Santa Cruz do Arari - PA,9324,População residente estimada,2024,7654,population_estimate,7654.0
1506500,Santa Izabel do Pará - PA,9324,População residente estimada,2024,78317,population_estimate,78317.0
1506559,Santa Luzia do Pará - PA,9324,População residente estimada,2024,21217,population_estimate,21217.0
1506583,Santa Maria das Barreiras - PA,9324,População residente estimada,2024,17079,population_estimate,17079.0
1506609,Santa Maria do Pará - PA,9324,População residente estimada,2024,25696,population_estimate,25696.0
1506708,Santana do Araguaia - PA,9324,População residente estimada,2024,31683,population_estimate,31683.0
1506807,Santarém - PA,9324,População residente estimada,2024,357311,population_estimate,357311.0
1506906,Santarém Novo - PA,9324,População residente estimada,2024,6348,population_estimate,6348.0
1507003,Santo Antônio do Tauá - PA,9324,População residente estimada,2024,29134,population_estimate,29134.0
1507102,São Caetano de Odivelas - PA,9324,População residente estimada,2024,17248,population_estimate,17248.0
1507151,São Domingos do Araguaia - PA,9324,População residente estimada,2024,21638,population_estimate,21638.0
1507201,São Domingos do Capim - PA,9324,População residente estimada,2024,32449,population_estimate,32449.0
1507300,São Félix do Xingu - PA,9324,População residente estimada,2024,65957,population_estimate,65957.0
1507409,São Francisco do Pará - PA,9324,População residente estimada,2024,15418,population_estimate,15418.0
1507458,São Geraldo do Araguaia - PA,9324,População residente estimada,2024,24978,population_estimate,24978.0
1507466,São João da Ponta - PA,9324,População residente estimada,2024,4509,population_estimate,4509.0
1507474,São João de Pirabas - PA,9324,População residente estimada,2024,21447,population_estimate,21447.0
1507508,São João do Araguaia - PA,9324,População residente estimada,2024,14246,population_estimate,14246.0
1507607,São Miguel do Guamá - PA,9324,População residente estimada,2024,55798,population_estimate,55798.0
1507706,São Sebastião da Boa Vista - PA,9324,População residente estimada,2024,27441,population_estimate,27441.0
1507755,Sapucaia - PA,9324,População residente estimada,2024,6160,population_estimate,6160.0
1507805,Senador José Porfírio - PA,9324,População residente estimada,2024,24441,population_estimate,24441.0
1507904,Soure - PA,9324,População residente estimada,2024,25218,population_estimate,25218.0
1507953,Tailândia - PA,9324,População residente estimada,2024,75526,population_estimate,75526.0
1507961,Terra Alta - PA,9324,População residente estimada,2024,10815,population_estimate,10815.0
1507979,Terra Santa - PA,9324,População residente estimada,2024,19667,population_estimate,19667.0
1508001,Tomé-Açu - PA,9324,População residente estimada,2024,72326,population_estimate,72326.0
1508035,Tracuateua - PA,9324,População residente estimada,2024,30373,population_estimate,30373.0
1508050,Trairão - PA,9324,População residente estimada,2024,15619,population_estimate,15619.0
1508084,Tucumã - PA,9324,População residente estimada,2024,42480,population_estimate,42480.0
1508100,Tucuruí - PA,9324,População residente estimada,2024,96238,population_estimate,96238.0
1508126,Ulianópolis - PA,9324,População residente estimada,2024,39576,population_estimate,39576.0
1508159,Uruará - PA,9324,População residente estimada,2024,45939,population_estimate,45939.0
1508209,Vigia - PA,9324,População residente estimada,2024,53806,population_estimate,53806.0
1508308,Viseu - PA,9324,População residente estimada,2024,61970,population_estimate,61970.0
1508357,Vitória do Xingu - PA,9324,População residente estimada,2024,16414,population_estimate,16414.0
1508407,Xinguara - PA,9324,População residente estimada,2024,56999,population_estimate,56999.0
1600055,Serra do Navio - AP,9324,População residente estimada,2024,4986,population_estimate,4986.0
1600105,Amapá - AP,9324,População residente estimada,2024,8434,population_estimate,8434.0
1600154,Pedra Branca do Amapari - AP,9324,População residente estimada,2024,13798,population_estimate,13798.0
1600204,Calçoene - AP,9324,População residente estimada,2024,11391,population_estimate,11391.0
1600212,Cutias - AP,9324,População residente estimada,2024,4725,population_estimate,4725.0
1600238,Ferreira Gomes - AP,9324,População residente estimada,2024,7145,population_estimate,7145.0
1600253,Itaubal - AP,9324,População residente estimada,2024,6043,population_estimate,6043.0
1600279,Laranjal do Jari - AP,9324,População residente estimada,2024,37969,population_estimate,37969.0
1600303,Macapá - AP,9324,População residente estimada,2024,487200,population_estimate,487200.0
1600402,Mazagão - AP,9324,População residente estimada,2024,23575,population_estimate,23575.0
1600501,Oiapoque - AP,9324,População residente estimada,2024,30481,population_estimate,30481.0
1600535,Porto Grande - AP,9324,População residente estimada,2024,18988,population_estimate,18988.0
1600550,Pracuúba - AP,9324,População residente estimada,2024,4042,population_estimate,4042.0
1600600,Santana - AP,9324,População residente estimada,2024,118353,population_estimate,118353.0
1600709,Tartarugalzinho - AP,9324,População residente estimada,2024,13785,population_estimate,13785.0
1600808,Vitória do Jari - AP,9324,População residente estimada,2024,11922,population_estimate,11922.0
1700251,Abreulândia - TO,9324,População residente estimada,2024,2668,population_estimate,2668.0
1700301,Aguiarnópolis - TO,9324,População residente estimada,2024,4537,population_estimate,4537.0
1700350,Aliança do Tocantins - TO,9324,População residente estimada,2024,5222,population_estimate,5222.0
1700400,Almas - TO,9324,População residente estimada,2024,6542,population_estimate,6542.0
1700707,Alvorada - TO,9324,População residente estimada,2024,9094,population_estimate,9094.0
1701002,Ananás - TO,9324,População residente estimada,2024,10662,population_estimate,10662.0
1701051,Angico - TO,9324,População residente estimada,2024,2918,population_estimate,2918.0
1701101,Aparecida do Rio Negro - TO,9324,População residente estimada,2024,5067,population_estimate,5067.0
1701309,Aragominas - TO,9324,População residente estimada,2024,5360,population_estimate,5360.0
1701903,Araguacema - TO,9324,População residente estimada,2024,6039,population_estimate,6039.0
1702000,Araguaçu - TO,9324,População residente estimada,2024,8273,population_estimate,8273.0
1702109,Araguaína - TO,9324,População residente estimada,2024,181493,population_estimate,181493.0
1702158,Araguanã - TO,9324,População residente estimada,2024,4338,population_estimate,4338.0
1702208,Araguatins - TO,9324,População residente estimada,2024,33205,population_estimate,33205.0
1702307,Arapoema - TO,9324,População residente estimada,2024,5553,population_estimate,5553.0
1702406,Arraias - TO,9324,População residente estimada,2024,10522,population_estimate,10522.0
1702554,Augustinópolis - TO,9324,População residente estimada,2024,18128,population_estimate,18128.0
1702703,Aurora do Tocantins - TO,9324,População residente estimada,2024,3420,population_estimate,3420.0
1702901,Axixá do Tocantins - TO,9324,População residente estimada,2024,10663,population_estimate,10663.0
1703008,Babaçulândia - TO,9324,População residente estimada,2024,7779,population_estimate,7779.0
1703057,Bandeirantes do Tocantins - TO,9324,População residente estimada,2024,3534,population_estimate,3534.0
1703073,Barra do Ouro - TO,9324,População residente estimada,2024,4641,population_estimate,4641.0
1703107,Barrolândia - TO,9324,População residente estimada,2024,4915,population_estimate,4915.0
